id,Response,key,percent_match,Scored,Condition.Number,Condition.Description,Stimuli.Cue,Stimuli.Shuffle,Stimuli.Stimuli.Notes,Procedure.Shuffle,Procedure.Shuffle.1,Response.RT,Platform
w10133025_mjc,alive,business,0.25,0,3,Read,death,Study2,U,Study Phase,Recall1,1498,USM
w10135981JZ,business,business,1,1,3,Read,death,Study2,U,Study Phase,Recall1,2556,USM
w10140814DO,job,business,0.125,0,3,Read,death,Study2,U,Study Phase,Recall1,3691,USM
w10148391-Jk,business ,business,0.888888889,1,3,Read,death,Study2,U,Study Phase,Recall1,1259,USM
w10151253_ES,business,business,1,1,3,Read,death,Study2,U,Study Phase,Recall1,1165,USM
w958722_hnm,alive ,business,0.25,0,3,Read,death,Study2,U,Study Phase,Recall1,1753,USM
10134188andCC,eating,sack,0.166666667,0,3,Read,dietary,Study2,U,Study Phase,Recall1,1718,USM
ArielThomas,fiber,sack,0,0,3,Read Recall,dietary,Study2,U,Study Phase,Recall1,1906,USM
JadeRoss,,sack,0,0,3,Read Recall,dietary,Study2,U,Study Phase,Recall1,2705,USM
MadisonHodge,food,sack,0,0,3,Read Recall,dietary,Study2,U,Study Phase,Recall1,1459,USM
MakaylaTemple,supplement,sack,0.1,0,3,Read Recall,dietary,Study2,U,Study Phase,Recall1,1420,USM
w10033523_hp,restrictions,sack,0.166666667,0,3,Read,dietary,Study2,U,Study Phase,Recall1,1091,USM
w10053729_jjm,nursery,sack,0.142857143,0,3,Read,dietary,Study2,U,Study Phase,Recall1,795,USM
w10057028_nfg,snack,sack,0.8,1,3,Read,dietary,Study2,U,Study Phase,Recall1,3001,USM
w10059334_IMV,pill,sack,0,0,3,Read,dietary,Study2,U,Study Phase,Recall1,4043,USM
W10079507_CEE,fiber ,sack,0,0,3,Read,dietary,Study2,U,Study Phase,Recall1,2309,USM
w10083877_dzw,,sack,0,0,3,Read,dietary,Study2,U,Study Phase,Recall1,4431,USM
w10089472,diet,sack,0,0,3,Read,dietary,Study2,U,Study Phase,Recall1,999,USM
w10124974_tcb,lunch,sack,0.2,0,3,Read,dietary,Study2,U,Study Phase,Recall1,431,USM
W10126626SG,stomach,sack,0.428571429,0,3,Read,dietary,Study2,U,Study Phase,Recall1,1831,USM
w10126773_AT,milk,sack,0.25,0,3,Read,dietary,Study2,U,Study Phase,Recall1,2265,USM
w10128864,,sack,0,0,3,Read,dietary,Study2,U,Study Phase,Recall1,574,USM
w10132763akp,needs,sack,0.2,0,3,Read,dietary,Study2,U,Study Phase,Recall1,1148,USM
w10133025_mjc,supplement,sack,0.1,0,3,Read,dietary,Study2,U,Study Phase,Recall1,1165,USM
w10135981JZ,sack,sack,1,1,3,Read,dietary,Study2,U,Study Phase,Recall1,2053,USM
w10140814DO,sack,sack,1,1,3,Read,dietary,Study2,U,Study Phase,Recall1,3366,USM
w10148391-Jk,,sack,0,0,3,Read,dietary,Study2,U,Study Phase,Recall1,971,USM
w10151253_ES,eat,sack,0.25,0,3,Read,dietary,Study2,U,Study Phase,Recall1,1247,USM
w958722_hnm,,sack,0,0,3,Read,dietary,Study2,U,Study Phase,Recall1,1809,USM
10134188andCC,paper,paper,1,1,3,Read,document,Study2,F,Study Phase,Recall1,976,USM
ArielThomas,paper,paper,1,1,3,Read Recall,document,Study2,F,Study Phase,Recall1,2759,USM
JadeRoss,paper,paper,1,1,3,Read Recall,document,Study2,F,Study Phase,Recall1,1940,USM
MadisonHodge,,paper,0,0,3,Read Recall,document,Study2,F,Study Phase,Recall1,1820,USM
MakaylaTemple,paper,paper,1,1,3,Read Recall,document,Study2,F,Study Phase,Recall1,1928,USM
w10033523_hp,paper,paper,1,1,3,Read,document,Study2,F,Study Phase,Recall1,1160,USM
w10053729_jjm,paper,paper,1,1,3,Read,document,Study2,F,Study Phase,Recall1,1029,USM
w10057028_nfg,,paper,0,0,3,Read,document,Study2,F,Study Phase,Recall1,4017,USM
w10059334_IMV,paper,paper,1,1,3,Read,document,Study2,F,Study Phase,Recall1,2495,USM
W10079507_CEE,paper ,paper,0.833333333,1,3,Read,document,Study2,F,Study Phase,Recall1,1017,USM
w10083877_dzw,sign,paper,0,0,3,Read,document,Study2,F,Study Phase,Recall1,2975,USM
w10089472,paper,paper,1,1,3,Read,document,Study2,F,Study Phase,Recall1,1220,USM
w10124974_tcb,paper,paper,1,1,3,Read,document,Study2,F,Study Phase,Recall1,331,USM
W10126626SG,,paper,0,0,3,Read,document,Study2,F,Study Phase,Recall1,2380,USM
w10126773_AT,paper,paper,1,1,3,Read,document,Study2,F,Study Phase,Recall1,1196,USM
w10128864,,paper,0,0,3,Read,document,Study2,F,Study Phase,Recall1,488,USM
w10132763akp,paper,paper,1,1,3,Read,document,Study2,F,Study Phase,Recall1,1155,USM
w10133025_mjc,paper,paper,1,1,3,Read,document,Study2,F,Study Phase,Recall1,675,USM
w10135981JZ,paper,paper,1,1,3,Read,document,Study2,F,Study Phase,Recall1,2505,USM
w10140814DO,paper,paper,1,1,3,Read,document,Study2,F,Study Phase,Recall1,2709,USM
w10148391-Jk,paper,paper,1,1,3,Read,document,Study2,F,Study Phase,Recall1,3776,USM
w10151253_ES,paper,paper,1,1,3,Read,document,Study2,F,Study Phase,Recall1,1155,USM
w958722_hnm,paper,paper,1,1,3,Read,document,Study2,F,Study Phase,Recall1,1282,USM
10134188andCC,sight,smell,0.2,0,3,Read,eyes,Study2,M,Study Phase,Recall1,957,USM
ArielThomas,ears,smell,0.4,0,3,Read Recall,eyes,Study2,M,Study Phase,Recall1,3563,USM
JadeRoss,smell,smell,1,1,3,Read Recall,eyes,Study2,M,Study Phase,Recall1,1998,USM
MadisonHodge,,smell,0,0,3,Read Recall,eyes,Study2,M,Study Phase,Recall1,1570,USM
MakaylaTemple,look,smell,0.2,0,3,Read Recall,eyes,Study2,M,Study Phase,Recall1,738,USM
w10033523_hp,mouth,smell,0.2,0,3,Read,eyes,Study2,M,Study Phase,Recall1,756,USM
w10053729_jjm,mouth,smell,0.2,0,3,Read,eyes,Study2,M,Study Phase,Recall1,843,USM
w10057028_nfg,smell,smell,1,1,3,Read,eyes,Study2,M,Study Phase,Recall1,1690,USM
w10059334_IMV,see,smell,0.4,0,3,Read,eyes,Study2,M,Study Phase,Recall1,1773,USM
W10079507_CEE,sight ,smell,0.166666667,0,3,Read,eyes,Study2,M,Study Phase,Recall1,1642,USM
w10083877_dzw,smell,smell,1,1,3,Read,eyes,Study2,M,Study Phase,Recall1,3681,USM
w10089472,lips,smell,0.4,0,3,Read,eyes,Study2,M,Study Phase,Recall1,947,USM
w10124974_tcb,brown,smell,0,0,3,Read,eyes,Study2,M,Study Phase,Recall1,446,USM
W10126626SG,,smell,0,0,3,Read,eyes,Study2,M,Study Phase,Recall1,1254,USM
w10126773_AT,smell,smell,1,1,3,Read,eyes,Study2,M,Study Phase,Recall1,1128,USM
w10128864,see,smell,0.4,0,3,Read,eyes,Study2,M,Study Phase,Recall1,338,USM
w10132763akp,both,smell,0,0,3,Read,eyes,Study2,M,Study Phase,Recall1,2015,USM
w10133025_mjc,pupil,smell,0.2,0,3,Read,eyes,Study2,M,Study Phase,Recall1,1129,USM
w10135981JZ,smell,smell,1,1,3,Read,eyes,Study2,M,Study Phase,Recall1,2331,USM
w10140814DO,smell,smell,1,1,3,Read,eyes,Study2,M,Study Phase,Recall1,3435,USM
w10148391-Jk,ears,smell,0.4,0,3,Read,eyes,Study2,M,Study Phase,Recall1,1972,USM
w10151253_ES,open,smell,0.2,0,3,Read,eyes,Study2,M,Study Phase,Recall1,906,USM
w958722_hnm,smell,smell,1,1,3,Read,eyes,Study2,M,Study Phase,Recall1,2013,USM
10134188andCC,oil,fight,0.2,0,3,Read,feud,Study2,F,Study Phase,Recall1,853,USM
ArielThomas,fight,fight,1,1,3,Read Recall,feud,Study2,F,Study Phase,Recall1,3719,USM
JadeRoss,,fight,0,0,3,Read Recall,feud,Study2,F,Study Phase,Recall1,2308,USM
MadisonHodge,,fight,0,0,3,Read Recall,feud,Study2,F,Study Phase,Recall1,1239,USM
MakaylaTemple,family,fight,0.333333333,0,3,Read Recall,feud,Study2,F,Study Phase,Recall1,977,USM
w10033523_hp,family,fight,0.333333333,0,3,Read,feud,Study2,F,Study Phase,Recall1,378,USM
w10053729_jjm,fight,fight,1,1,3,Read,feud,Study2,F,Study Phase,Recall1,810,USM
w10057028_nfg,fight,fight,1,1,3,Read,feud,Study2,F,Study Phase,Recall1,1803,USM
w10059334_IMV,fight,fight,1,1,3,Read,feud,Study2,F,Study Phase,Recall1,2050,USM
W10079507_CEE,fight,fight,1,1,3,Read,feud,Study2,F,Study Phase,Recall1,1375,USM
w10083877_dzw,fight,fight,1,1,3,Read,feud,Study2,F,Study Phase,Recall1,4891,USM
w10089472,gas,fight,0.2,0,3,Read,feud,Study2,F,Study Phase,Recall1,1005,USM
w10124974_tcb,hard,fight,0.2,0,3,Read,feud,Study2,F,Study Phase,Recall1,465,USM
W10126626SG,family,fight,0.333333333,0,3,Read,feud,Study2,F,Study Phase,Recall1,1531,USM
w10126773_AT,fight,fight,1,1,3,Read,feud,Study2,F,Study Phase,Recall1,1241,USM
w10128864,,fight,0,0,3,Read,feud,Study2,F,Study Phase,Recall1,411,USM
w10132763akp,fight,fight,1,1,3,Read,feud,Study2,F,Study Phase,Recall1,958,USM
w10133025_mjc,,fight,0,0,3,Read,feud,Study2,F,Study Phase,Recall1,501,USM
w10135981JZ,fight,fight,1,1,3,Read,feud,Study2,F,Study Phase,Recall1,1964,USM
w10140814DO,fight,fight,1,1,3,Read,feud,Study2,F,Study Phase,Recall1,2366,USM
w10148391-Jk,,fight,0,0,3,Read,feud,Study2,F,Study Phase,Recall1,1043,USM
w10151253_ES,fight,fight,1,1,3,Read,feud,Study2,F,Study Phase,Recall1,1485,USM
w958722_hnm,,fight,0,0,3,Read,feud,Study2,F,Study Phase,Recall1,1598,USM
10134188andCC,fish,thigh,0.4,0,3,Read,grill,Study2,M,Study Phase,Recall1,1180,USM
ArielThomas,steak,thigh,0.2,0,3,Read Recall,grill,Study2,M,Study Phase,Recall1,2697,USM
JadeRoss,thigh,thigh,1,1,3,Read Recall,grill,Study2,M,Study Phase,Recall1,2301,USM
MadisonHodge,,thigh,0,0,3,Read Recall,grill,Study2,M,Study Phase,Recall1,1391,USM
MakaylaTemple,hot,thigh,0.4,0,3,Read Recall,grill,Study2,M,Study Phase,Recall1,1309,USM
w10033523_hp,fire,thigh,0.2,0,3,Read,grill,Study2,M,Study Phase,Recall1,712,USM
w10053729_jjm,fire,thigh,0.2,0,3,Read,grill,Study2,M,Study Phase,Recall1,904,USM
w10057028_nfg,thigh,thigh,1,1,3,Read,grill,Study2,M,Study Phase,Recall1,2136,USM
w10059334_IMV,fire,thigh,0.2,0,3,Read,grill,Study2,M,Study Phase,Recall1,1756,USM
W10079507_CEE,meat,thigh,0.2,0,3,Read,grill,Study2,M,Study Phase,Recall1,1362,USM
w10083877_dzw,thigh,thigh,1,1,3,Read,grill,Study2,M,Study Phase,Recall1,3441,USM
w10089472,oven,thigh,0,0,3,Read,grill,Study2,M,Study Phase,Recall1,1501,USM
w10124974_tcb,barbecue,thigh,0,0,3,Read,grill,Study2,M,Study Phase,Recall1,501,USM
W10126626SG,,thigh,0,0,3,Read,grill,Study2,M,Study Phase,Recall1,1538,USM
w10126773_AT,thigh,thigh,1,1,3,Read,grill,Study2,M,Study Phase,Recall1,1479,USM
w10128864,chicken,thigh,0.285714286,0,3,Read,grill,Study2,M,Study Phase,Recall1,628,USM
w10132763akp,flame,thigh,0,0,3,Read,grill,Study2,M,Study Phase,Recall1,2498,USM
w10133025_mjc,,thigh,0,0,3,Read,grill,Study2,M,Study Phase,Recall1,817,USM
w10135981JZ,deck,thigh,0,0,3,Read,grill,Study2,M,Study Phase,Recall1,1434,USM
w10140814DO,thigh,thigh,1,1,3,Read,grill,Study2,M,Study Phase,Recall1,3801,USM
w10148391-Jk,,thigh,0,0,3,Read,grill,Study2,M,Study Phase,Recall1,955,USM
w10151253_ES,thigh,thigh,1,1,3,Read,grill,Study2,M,Study Phase,Recall1,1480,USM
w958722_hnm,,thigh,0,0,3,Read,grill,Study2,M,Study Phase,Recall1,1409,USM
10134188andCC,sad,car,0.333333333,0,3,Read,happy,Study2,U,Study Phase,Recall1,2196,USM
ArielThomas,sad,car,0.333333333,0,3,Read Recall,happy,Study2,U,Study Phase,Recall1,2220,USM
JadeRoss,,car,0,0,3,Read Recall,happy,Study2,U,Study Phase,Recall1,1737,USM
MadisonHodge,,car,0,0,3,Read Recall,happy,Study2,U,Study Phase,Recall1,807,USM
MakaylaTemple,sad,car,0.333333333,0,3,Read Recall,happy,Study2,U,Study Phase,Recall1,1228,USM
w10033523_hp,day,car,0.333333333,0,3,Read,happy,Study2,U,Study Phase,Recall1,772,USM
w10053729_jjm,smile,car,0,0,3,Read,happy,Study2,U,Study Phase,Recall1,4373,USM
w10057028_nfg,,car,0,0,3,Read,happy,Study2,U,Study Phase,Recall1,1205,USM
w10059334_IMV,healthy,car,0.142857143,0,3,Read,happy,Study2,U,Study Phase,Recall1,1852,USM
W10079507_CEE,car,car,1,1,3,Read,happy,Study2,U,Study Phase,Recall1,2587,USM
w10083877_dzw,sad,car,0.333333333,0,3,Read,happy,Study2,U,Study Phase,Recall1,3373,USM
w10089472,sad,car,0.333333333,0,3,Read,happy,Study2,U,Study Phase,Recall1,585,USM
w10124974_tcb,excited,car,0.142857143,0,3,Read,happy,Study2,U,Study Phase,Recall1,380,USM
W10126626SG,sad,car,0.333333333,0,3,Read,happy,Study2,U,Study Phase,Recall1,1705,USM
w10126773_AT,smile,car,0,0,3,Read,happy,Study2,U,Study Phase,Recall1,1163,USM
w10128864,excited,car,0.142857143,0,3,Read,happy,Study2,U,Study Phase,Recall1,604,USM
w10132763akp,sad,car,0.333333333,0,3,Read,happy,Study2,U,Study Phase,Recall1,1487,USM
w10133025_mjc,sad,car,0.333333333,0,3,Read,happy,Study2,U,Study Phase,Recall1,1199,USM
w10135981JZ,sad,car,0.333333333,0,3,Read,happy,Study2,U,Study Phase,Recall1,2748,USM
w10140814DO,car,car,1,1,3,Read,happy,Study2,U,Study Phase,Recall1,3319,USM
w10148391-Jk,sad,car,0.333333333,0,3,Read,happy,Study2,U,Study Phase,Recall1,1213,USM
w10151253_ES,game,car,0.25,0,3,Read,happy,Study2,U,Study Phase,Recall1,1463,USM
w958722_hnm,sad ,car,0.25,0,3,Read,happy,Study2,U,Study Phase,Recall1,1866,USM
10134188andCC,rock,feather,0.142857143,0,3,Read,heavy,Study2,M,Study Phase,Recall1,1110,USM
ArielThomas,strong,feather,0.285714286,0,3,Read Recall,heavy,Study2,M,Study Phase,Recall1,1840,USM
JadeRoss,strong,feather,0.285714286,0,3,Read Recall,heavy,Study2,M,Study Phase,Recall1,1837,USM
MadisonHodge,,feather,0,0,3,Read Recall,heavy,Study2,M,Study Phase,Recall1,1301,USM
MakaylaTemple,light,feather,0.285714286,0,3,Read Recall,heavy,Study2,M,Study Phase,Recall1,2029,USM
w10033523_hp,,feather,0,0,3,Read,heavy,Study2,M,Study Phase,Recall1,1015,USM
w10053729_jjm,light,feather,0.285714286,0,3,Read,heavy,Study2,M,Study Phase,Recall1,849,USM
w10057028_nfg,,feather,0,0,3,Read,heavy,Study2,M,Study Phase,Recall1,2414,USM
w10059334_IMV,light,feather,0.285714286,0,3,Read,heavy,Study2,M,Study Phase,Recall1,1225,USM
W10079507_CEE,feather ,feather,0.875,1,3,Read,heavy,Study2,M,Study Phase,Recall1,2824,USM
w10083877_dzw,,feather,0,0,3,Read,heavy,Study2,M,Study Phase,Recall1,5143,USM
w10089472,feather,feather,1,1,3,Read,heavy,Study2,M,Study Phase,Recall1,1134,USM
w10124974_tcb,light,feather,0.285714286,0,3,Read,heavy,Study2,M,Study Phase,Recall1,510,USM
W10126626SG,,feather,0,0,3,Read,heavy,Study2,M,Study Phase,Recall1,3573,USM
w10126773_AT,lift,feather,0.285714286,0,3,Read,heavy,Study2,M,Study Phase,Recall1,1385,USM
w10128864,large,feather,0.428571429,0,3,Read,heavy,Study2,M,Study Phase,Recall1,514,USM
w10132763akp,hand,feather,0.285714286,0,3,Read,heavy,Study2,M,Study Phase,Recall1,1046,USM
w10133025_mjc,light,feather,0.285714286,0,3,Read,heavy,Study2,M,Study Phase,Recall1,1497,USM
w10135981JZ,feather,feather,1,1,3,Read,heavy,Study2,M,Study Phase,Recall1,1799,USM
w10140814DO,light,feather,0.285714286,0,3,Read,heavy,Study2,M,Study Phase,Recall1,3884,USM
w10148391-Jk,strong,feather,0.285714286,0,3,Read,heavy,Study2,M,Study Phase,Recall1,3102,USM
w10151253_ES,burden,feather,0.285714286,0,3,Read,heavy,Study2,M,Study Phase,Recall1,1911,USM
w958722_hnm,light,feather,0.285714286,0,3,Read,heavy,Study2,M,Study Phase,Recall1,1353,USM
10134188andCC,sheep,cow,0,0,3,Read,herd,Study2,F,Study Phase,Recall1,1002,USM
ArielThomas,cows,cow,0.75,1,3,Read Recall,herd,Study2,F,Study Phase,Recall1,2090,USM
JadeRoss,,cow,0,0,3,Read Recall,herd,Study2,F,Study Phase,Recall1,2662,USM
MadisonHodge,cow,cow,1,1,3,Read Recall,herd,Study2,F,Study Phase,Recall1,2984,USM
MakaylaTemple,cow,cow,1,1,3,Read Recall,herd,Study2,F,Study Phase,Recall1,932,USM
w10033523_hp,cattle,cow,0.166666667,0,3,Read,herd,Study2,F,Study Phase,Recall1,895,USM
w10053729_jjm,pride,cow,0,0,3,Read,herd,Study2,F,Study Phase,Recall1,2840,USM
w10057028_nfg,cow,cow,1,1,3,Read,herd,Study2,F,Study Phase,Recall1,1236,USM
w10059334_IMV,sheep,cow,0,0,3,Read,herd,Study2,F,Study Phase,Recall1,3290,USM
W10079507_CEE,cow,cow,1,1,3,Read,herd,Study2,F,Study Phase,Recall1,1251,USM
w10083877_dzw,cow,cow,1,1,3,Read,herd,Study2,F,Study Phase,Recall1,3269,USM
w10089472,collective,cow,0.2,0,3,Read,herd,Study2,F,Study Phase,Recall1,674,USM
w10124974_tcb,cow,cow,1,1,3,Read,herd,Study2,F,Study Phase,Recall1,426,USM
W10126626SG,,cow,0,0,3,Read,herd,Study2,F,Study Phase,Recall1,1777,USM
w10126773_AT,cow,cow,1,1,3,Read,herd,Study2,F,Study Phase,Recall1,1289,USM
w10128864,,cow,0,0,3,Read,herd,Study2,F,Study Phase,Recall1,4297,USM
w10132763akp,heart,cow,0,0,3,Read,herd,Study2,F,Study Phase,Recall1,973,USM
w10133025_mjc,shepard,cow,0,0,3,Read,herd,Study2,F,Study Phase,Recall1,503,USM
w10135981JZ,cow,cow,1,1,3,Read,herd,Study2,F,Study Phase,Recall1,2245,USM
w10140814DO,cow,cow,1,1,3,Read,herd,Study2,F,Study Phase,Recall1,3774,USM
w10148391-Jk,cow,cow,1,1,3,Read,herd,Study2,F,Study Phase,Recall1,1111,USM
w10151253_ES,cattle,cow,0.166666667,0,3,Read,herd,Study2,F,Study Phase,Recall1,1211,USM
w958722_hnm,cow,cow,1,1,3,Read,herd,Study2,F,Study Phase,Recall1,1305,USM
10134188andCC,wasp,sting,0.2,0,3,Read,hornet,Study2,F,Study Phase,Recall1,931,USM
ArielThomas,sting,sting,1,1,3,Read Recall,hornet,Study2,F,Study Phase,Recall1,3424,USM
JadeRoss,sting,sting,1,1,3,Read Recall,hornet,Study2,F,Study Phase,Recall1,1995,USM
MadisonHodge,sting,sting,1,1,3,Read Recall,hornet,Study2,F,Study Phase,Recall1,939,USM
MakaylaTemple,bug,sting,0.2,0,3,Read Recall,hornet,Study2,F,Study Phase,Recall1,898,USM
w10033523_hp,wasp,sting,0.2,0,3,Read,hornet,Study2,F,Study Phase,Recall1,516,USM
w10053729_jjm,sting,sting,1,1,3,Read,hornet,Study2,F,Study Phase,Recall1,765,USM
w10057028_nfg,sting,sting,1,1,3,Read,hornet,Study2,F,Study Phase,Recall1,960,USM
w10059334_IMV,nest,sting,0.6,0,3,Read,hornet,Study2,F,Study Phase,Recall1,1732,USM
W10079507_CEE,sting,sting,1,1,3,Read,hornet,Study2,F,Study Phase,Recall1,1230,USM
w10083877_dzw,sting,sting,1,1,3,Read,hornet,Study2,F,Study Phase,Recall1,2528,USM
w10089472,nest,sting,0.6,0,3,Read,hornet,Study2,F,Study Phase,Recall1,918,USM
w10124974_tcb,horn,sting,0.2,0,3,Read,hornet,Study2,F,Study Phase,Recall1,469,USM
W10126626SG,wasp,sting,0.2,0,3,Read,hornet,Study2,F,Study Phase,Recall1,3715,USM
w10126773_AT,sting,sting,1,1,3,Read,hornet,Study2,F,Study Phase,Recall1,1135,USM
w10128864,,sting,0,0,3,Read,hornet,Study2,F,Study Phase,Recall1,515,USM
w10132763akp,sting,sting,1,1,3,Read,hornet,Study2,F,Study Phase,Recall1,1594,USM
w10133025_mjc,nest,sting,0.6,0,3,Read,hornet,Study2,F,Study Phase,Recall1,1290,USM
w10135981JZ,sting,sting,1,1,3,Read,hornet,Study2,F,Study Phase,Recall1,1547,USM
w10140814DO,sting,sting,1,1,3,Read,hornet,Study2,F,Study Phase,Recall1,4205,USM
w10148391-Jk,wasp,sting,0.2,0,3,Read,hornet,Study2,F,Study Phase,Recall1,1083,USM
w10151253_ES,sting,sting,1,1,3,Read,hornet,Study2,F,Study Phase,Recall1,1164,USM
w958722_hnm,bug,sting,0.2,0,3,Read,hornet,Study2,F,Study Phase,Recall1,1640,USM
10134188andCC,smell,smell,1,1,3,Read,incense,Study2,F,Study Phase,Recall1,850,USM
ArielThomas,smell,smell,1,1,3,Read Recall,incense,Study2,F,Study Phase,Recall1,2071,USM
JadeRoss,sense,smell,0.4,0,3,Read Recall,incense,Study2,F,Study Phase,Recall1,2309,USM
MadisonHodge,smell,smell,1,1,3,Read Recall,incense,Study2,F,Study Phase,Recall1,2169,USM
MakaylaTemple,,smell,0,0,3,Read Recall,incense,Study2,F,Study Phase,Recall1,1414,USM
w10033523_hp,smell,smell,1,1,3,Read,incense,Study2,F,Study Phase,Recall1,823,USM
w10053729_jjm,light,smell,0.2,0,3,Read,incense,Study2,F,Study Phase,Recall1,1777,USM
w10057028_nfg,smell,smell,1,1,3,Read,incense,Study2,F,Study Phase,Recall1,1550,USM
w10059334_IMV,smell,smell,1,1,3,Read,incense,Study2,F,Study Phase,Recall1,1548,USM
W10079507_CEE,smell,smell,1,1,3,Read,incense,Study2,F,Study Phase,Recall1,1481,USM
w10083877_dzw,smell,smell,1,1,3,Read,incense,Study2,F,Study Phase,Recall1,6833,USM
w10089472,family,smell,0.333333333,0,3,Read,incense,Study2,F,Study Phase,Recall1,920,USM
w10124974_tcb,money,smell,0.4,0,3,Read,incense,Study2,F,Study Phase,Recall1,386,USM
W10126626SG,,smell,0,0,3,Read,incense,Study2,F,Study Phase,Recall1,1750,USM
w10126773_AT,plate,smell,0.4,0,3,Read,incense,Study2,F,Study Phase,Recall1,1059,USM
w10128864,,smell,0,0,3,Read,incense,Study2,F,Study Phase,Recall1,332,USM
w10132763akp,scent ,smell,0.333333333,0,3,Read,incense,Study2,F,Study Phase,Recall1,2646,USM
w10133025_mjc,smell,smell,1,1,3,Read,incense,Study2,F,Study Phase,Recall1,1419,USM
w10135981JZ,smell,smell,1,1,3,Read,incense,Study2,F,Study Phase,Recall1,2442,USM
w10140814DO,burn,smell,0,0,3,Read,incense,Study2,F,Study Phase,Recall1,2926,USM
w10148391-Jk,smell,smell,1,1,3,Read,incense,Study2,F,Study Phase,Recall1,901,USM
w10151253_ES,smell,smell,1,1,3,Read,incense,Study2,F,Study Phase,Recall1,1537,USM
w958722_hnm,,smell,0,0,3,Read,incense,Study2,F,Study Phase,Recall1,1630,USM
10134188andCC,queen,vase,0.2,0,3,Read,king,Study2,U,Study Phase,Recall1,747,USM
ArielThomas,queen ,vase,0.166666667,0,3,Read Recall,king,Study2,U,Study Phase,Recall1,2116,USM
JadeRoss,,vase,0,0,3,Read Recall,king,Study2,U,Study Phase,Recall1,3401,USM
MadisonHodge,queen,vase,0.2,0,3,Read Recall,king,Study2,U,Study Phase,Recall1,1052,USM
MakaylaTemple,crown,vase,0,0,3,Read Recall,king,Study2,U,Study Phase,Recall1,853,USM
w10033523_hp,vase,vase,1,1,3,Read,king,Study2,U,Study Phase,Recall1,1004,USM
w10053729_jjm,crown,vase,0,0,3,Read,king,Study2,U,Study Phase,Recall1,2828,USM
w10057028_nfg,servant,vase,0.571428571,0,3,Read,king,Study2,U,Study Phase,Recall1,1555,USM
w10059334_IMV,chair,vase,0.2,0,3,Read,king,Study2,U,Study Phase,Recall1,1291,USM
W10079507_CEE,crown,vase,0,0,3,Read,king,Study2,U,Study Phase,Recall1,1611,USM
w10083877_dzw,vase,vase,1,1,3,Read,king,Study2,U,Study Phase,Recall1,2333,USM
w10089472,vase,vase,1,1,3,Read,king,Study2,U,Study Phase,Recall1,2030,USM
w10124974_tcb,queen,vase,0.2,0,3,Read,king,Study2,U,Study Phase,Recall1,443,USM
W10126626SG,queen,vase,0.2,0,3,Read,king,Study2,U,Study Phase,Recall1,2199,USM
w10126773_AT,crown,vase,0,0,3,Read,king,Study2,U,Study Phase,Recall1,1376,USM
w10128864,,vase,0,0,3,Read,king,Study2,U,Study Phase,Recall1,515,USM
w10132763akp,queen,vase,0.2,0,3,Read,king,Study2,U,Study Phase,Recall1,2205,USM
w10133025_mjc,queen,vase,0.2,0,3,Read,king,Study2,U,Study Phase,Recall1,1378,USM
w10135981JZ,vein,vase,0.5,0,3,Read,king,Study2,U,Study Phase,Recall1,2314,USM
w10140814DO,sword,vase,0.2,0,3,Read,king,Study2,U,Study Phase,Recall1,3188,USM
w10148391-Jk,queen,vase,0.2,0,3,Read,king,Study2,U,Study Phase,Recall1,820,USM
w10151253_ES,crown,vase,0,0,3,Read,king,Study2,U,Study Phase,Recall1,1804,USM
w958722_hnm,queen,vase,0.2,0,3,Read,king,Study2,U,Study Phase,Recall1,1501,USM
10134188andCC,baseball,baseball,1,1,3,Read,league,Study2,F,Study Phase,Recall1,852,USM
ArielThomas,baseball,baseball,1,1,3,Read Recall,league,Study2,F,Study Phase,Recall1,1500,USM
JadeRoss,legends,baseball,0.375,0,3,Read Recall,league,Study2,F,Study Phase,Recall1,1896,USM
MadisonHodge,,baseball,0,0,3,Read Recall,league,Study2,F,Study Phase,Recall1,1086,USM
MakaylaTemple,legend,baseball,0.25,0,3,Read Recall,league,Study2,F,Study Phase,Recall1,1764,USM
w10033523_hp,baseball,baseball,1,1,3,Read,league,Study2,F,Study Phase,Recall1,768,USM
w10053729_jjm,baseball,baseball,1,1,3,Read,league,Study2,F,Study Phase,Recall1,1048,USM
w10057028_nfg,baseball,baseball,1,1,3,Read,league,Study2,F,Study Phase,Recall1,1072,USM
w10059334_IMV,ball,baseball,0.5,0,3,Read,league,Study2,F,Study Phase,Recall1,1238,USM
W10079507_CEE,ball,baseball,0.5,0,3,Read,league,Study2,F,Study Phase,Recall1,1467,USM
w10083877_dzw,baseball,baseball,1,1,3,Read,league,Study2,F,Study Phase,Recall1,2834,USM
w10089472,teams,baseball,0.375,0,3,Read,league,Study2,F,Study Phase,Recall1,1348,USM
w10124974_tcb,baseball,baseball,1,1,3,Read,league,Study2,F,Study Phase,Recall1,475,USM
W10126626SG,baseball,baseball,1,1,3,Read,league,Study2,F,Study Phase,Recall1,1696,USM
w10126773_AT,baseball,baseball,1,1,3,Read,league,Study2,F,Study Phase,Recall1,1407,USM
w10128864,,baseball,0,0,3,Read,league,Study2,F,Study Phase,Recall1,705,USM
w10132763akp,field,baseball,0.25,0,3,Read,league,Study2,F,Study Phase,Recall1,3323,USM
