id,Response,key,percent_match,Scored,Condition.Number,Condition.Description,Stimuli.Cue,Stimuli.Shuffle,Stimuli.Stimuli.Notes,Procedure.Shuffle,Response.JOL,Procedure.Shuffle.1,Response.RT,Platform
w10048508_zh,hot/fire,fire,0.5,0,4,JOL,blaze,Study2,F,Study Phase,80,Recall1,3605,USM
w10105143_saa,fire,fire,1,1,4,JOL,blaze,Study2,F,Study Phase,30,Recall1,1556,USM
w10127480_acd,flame,fire,0.4,0,4,JOL,blaze,Study2,F,Study Phase,75,Recall1,4033,USM
w10128549,fire,fire,1,1,4,JOL,blaze,Study2,F,Study Phase,78,Recall1,2514,USM
w10128714_RCH,fire,fire,1,1,4,JOL,blaze,Study2,F,Study Phase,90,Recall1,2067,USM
w10132325DA,fire,fire,1,1,4,JOL,blaze,Study2,F,Study Phase,70,Recall1,1791,USM
w10137783_ppl,fire,fire,1,1,4,JOL,blaze,Study2,F,Study Phase,70,Recall1,2194,USM
w10141933,fire,fire,1,1,4,JOL,blaze,Study2,F,Study Phase,100,Recall1,2178,USM
w10143036_tke,fire,fire,1,1,4,JOL,blaze,Study2,F,Study Phase,80,Recall1,4980,USM
w10147078_err,fire,fire,1,1,4,JOL,blaze,Study2,F,Study Phase,100,Recall1,3123,USM
w10168870_ams,firs,fire,0.75,1,4,JOL,blaze,Study2,F,Study Phase,80,Recall1,2694,USM
w952976AJH,fire,fire,1,1,4,JOL,blaze,Study2,F,Study Phase,100,Recall1,6291,USM
10068469SJ,,ounce,0,0,4,JOL,both,Study2,U,Study Phase,0,Recall1,915,USM
10113930,thing,ounce,0.2,0,4,JOL,both,Study2,U,Study Phase,12,Recall1,3337,USM
10143313SR,neither,ounce,0.285714286,0,4,JOL,both,Study2,U,Study Phase,30,Recall1,2725,USM
W_10132867_LAA,,ounce,0,0,4,JOL,both,Study2,U,Study Phase,89,Recall1,1316,USM
w10048508_zh,two,ounce,0.2,0,4,JOL,both,Study2,U,Study Phase,10,Recall1,4884,USM
w10105143_saa,ounce,ounce,1,1,4,JOL,both,Study2,U,Study Phase,40,Recall1,7270,USM
w10127480_acd,,ounce,0,0,4,JOL,both,Study2,U,Study Phase,0,Recall1,1089,USM
w10128549,,ounce,0,0,4,JOL,both,Study2,U,Study Phase,7,Recall1,28619,USM
w10128714_RCH,neither,ounce,0.285714286,0,4,JOL,both,Study2,U,Study Phase,10,Recall1,4853,USM
w10132325DA,,ounce,0,0,4,JOL,both,Study2,U,Study Phase,0,Recall1,1947,USM
w10137783_ppl,,ounce,0,0,4,JOL,both,Study2,U,Study Phase,20,Recall1,1571,USM
w10141933,two,ounce,0.2,0,4,JOL,both,Study2,U,Study Phase,0,Recall1,3635,USM
w10143036_tke,death,ounce,0.2,0,4,JOL,both,Study2,U,Study Phase,0,Recall1,6726,USM
w10147078_err,,ounce,0,0,4,JOL,both,Study2,U,Study Phase,5,Recall1,2018,USM
w10168870_ams,id,ounce,0,0,4,JOL,both,Study2,U,Study Phase,0,Recall1,2983,USM
w952976AJH,neither,ounce,0.285714286,0,4,JOL,both,Study2,U,Study Phase,10,Recall1,4665,USM
10068469SJ,water,water,1,1,4,JOL,bridge,Study2,F,Study Phase,100,Recall1,3297,USM
10113930,water,water,1,1,4,JOL,bridge,Study2,F,Study Phase,65,Recall1,5993,USM
10143313SR,water,water,1,1,4,JOL,bridge,Study2,F,Study Phase,100,Recall1,3630,USM
W_10132867_LAA,,water,0,0,4,JOL,bridge,Study2,F,Study Phase,89,Recall1,2272,USM
w10048508_zh,water,water,1,1,4,JOL,bridge,Study2,F,Study Phase,30,Recall1,1701,USM
w10105143_saa,water,water,1,1,4,JOL,bridge,Study2,F,Study Phase,80,Recall1,4959,USM
w10127480_acd,water,water,1,1,4,JOL,bridge,Study2,F,Study Phase,70,Recall1,3831,USM
w10128549,water,water,1,1,4,JOL,bridge,Study2,F,Study Phase,84,Recall1,2554,USM
w10128714_RCH,,water,0,0,4,JOL,bridge,Study2,F,Study Phase,10,Recall1,5364,USM
w10132325DA,,water,0,0,4,JOL,bridge,Study2,F,Study Phase,70,Recall1,2096,USM
w10137783_ppl,water,water,1,1,4,JOL,bridge,Study2,F,Study Phase,80,Recall1,2851,USM
w10141933,water,water,1,1,4,JOL,bridge,Study2,F,Study Phase,100,Recall1,11241,USM
w10143036_tke,water,water,1,1,4,JOL,bridge,Study2,F,Study Phase,50,Recall1,4086,USM
w10147078_err,water,water,1,1,4,JOL,bridge,Study2,F,Study Phase,100,Recall1,3715,USM
w10168870_ams,water,water,1,1,4,JOL,bridge,Study2,F,Study Phase,60,Recall1,3384,USM
w952976AJH,water,water,1,1,4,JOL,bridge,Study2,F,Study Phase,100,Recall1,3428,USM
10068469SJ,plant,plant,1,1,4,JOL,cactus,Study2,F,Study Phase,100,Recall1,4497,USM
10113930,plant,plant,1,1,4,JOL,cactus,Study2,F,Study Phase,30,Recall1,2284,USM
10143313SR,plant,plant,1,1,4,JOL,cactus,Study2,F,Study Phase,100,Recall1,3554,USM
W_10132867_LAA,,plant,0,0,4,JOL,cactus,Study2,F,Study Phase,89,Recall1,678,USM
w10048508_zh,plant ,plant,0.833333333,1,4,JOL,cactus,Study2,F,Study Phase,35,Recall1,4026,USM
w10105143_saa,plant,plant,1,1,4,JOL,cactus,Study2,F,Study Phase,50,Recall1,2121,USM
w10127480_acd,plant,plant,1,1,4,JOL,cactus,Study2,F,Study Phase,50,Recall1,2375,USM
w10128549,plant,plant,1,1,4,JOL,cactus,Study2,F,Study Phase,43,Recall1,2548,USM
w10128714_RCH,plant,plant,1,1,4,JOL,cactus,Study2,F,Study Phase,90,Recall1,4576,USM
w10132325DA,plant,plant,1,1,4,JOL,cactus,Study2,F,Study Phase,50,Recall1,1836,USM
w10137783_ppl,plant,plant,1,1,4,JOL,cactus,Study2,F,Study Phase,80,Recall1,2223,USM
w10141933,plant,plant,1,1,4,JOL,cactus,Study2,F,Study Phase,85,Recall1,2319,USM
w10143036_tke,plant,plant,1,1,4,JOL,cactus,Study2,F,Study Phase,70,Recall1,4230,USM
w10147078_err,plant,plant,1,1,4,JOL,cactus,Study2,F,Study Phase,50,Recall1,4078,USM
w10168870_ams,desert,plant,0.166666667,0,4,JOL,cactus,Study2,F,Study Phase,50,Recall1,4981,USM
w952976AJH,plan,plant,0.8,1,4,JOL,cactus,Study2,F,Study Phase,80,Recall1,1914,USM
10068469SJ,,leg,0,0,4,JOL,cash,Study2,U,Study Phase,0,Recall1,693,USM
10113930,money,leg,0.2,0,4,JOL,cash,Study2,U,Study Phase,12,Recall1,2106,USM
10143313SR,,leg,0,0,4,JOL,cash,Study2,U,Study Phase,44,Recall1,4635,USM
W_10132867_LAA,money,leg,0.2,0,4,JOL,cash,Study2,U,Study Phase,89,Recall1,2333,USM
w10048508_zh,money,leg,0.2,0,4,JOL,cash,Study2,U,Study Phase,1,Recall1,2096,USM
w10105143_saa,leg,leg,1,1,4,JOL,cash,Study2,U,Study Phase,50,Recall1,3719,USM
w10127480_acd,,leg,0,0,4,JOL,cash,Study2,U,Study Phase,0,Recall1,1158,USM
w10128549,,leg,0,0,4,JOL,cash,Study2,U,Study Phase,9,Recall1,6547,USM
w10128714_RCH,,leg,0,0,4,JOL,cash,Study2,U,Study Phase,70,Recall1,2248,USM
w10132325DA,queen,leg,0.2,0,4,JOL,cash,Study2,U,Study Phase,20,Recall1,4703,USM
w10137783_ppl,,leg,0,0,4,JOL,cash,Study2,U,Study Phase,40,Recall1,1737,USM
w10141933,money,leg,0.2,0,4,JOL,cash,Study2,U,Study Phase,0,Recall1,3559,USM
w10143036_tke,money,leg,0.2,0,4,JOL,cash,Study2,U,Study Phase,5,Recall1,6290,USM
w10147078_err,,leg,0,0,4,JOL,cash,Study2,U,Study Phase,10,Recall1,4307,USM
w10168870_ams,money,leg,0.2,0,4,JOL,cash,Study2,U,Study Phase,0,Recall1,2682,USM
w952976AJH,card,leg,0,0,4,JOL,cash,Study2,U,Study Phase,40,Recall1,3756,USM
10068469SJ,,red,0,0,4,JOL,cherry,Study2,F,Study Phase,0,Recall1,478,USM
10113930,red,red,1,1,4,JOL,cherry,Study2,F,Study Phase,98,Recall1,2002,USM
10143313SR,red,red,1,1,4,JOL,cherry,Study2,F,Study Phase,100,Recall1,6313,USM
W_10132867_LAA,red,red,1,1,4,JOL,cherry,Study2,F,Study Phase,78,Recall1,2081,USM
w10048508_zh,fruit ,red,0.166666667,0,4,JOL,cherry,Study2,F,Study Phase,25,Recall1,3213,USM
w10105143_saa,red,red,1,1,4,JOL,cherry,Study2,F,Study Phase,80,Recall1,1499,USM
w10127480_acd,red,red,1,1,4,JOL,cherry,Study2,F,Study Phase,75,Recall1,1837,USM
w10128549,red,red,1,1,4,JOL,cherry,Study2,F,Study Phase,98,Recall1,2010,USM
w10128714_RCH,red,red,1,1,4,JOL,cherry,Study2,F,Study Phase,90,Recall1,1888,USM
w10132325DA,red,red,1,1,4,JOL,cherry,Study2,F,Study Phase,85,Recall1,1535,USM
w10137783_ppl,red,red,1,1,4,JOL,cherry,Study2,F,Study Phase,80,Recall1,1937,USM
w10141933,red,red,1,1,4,JOL,cherry,Study2,F,Study Phase,100,Recall1,2263,USM
w10143036_tke,red,red,1,1,4,JOL,cherry,Study2,F,Study Phase,90,Recall1,3289,USM
w10147078_err,red,red,1,1,4,JOL,cherry,Study2,F,Study Phase,50,Recall1,2975,USM
w10168870_ams,red,red,1,1,4,JOL,cherry,Study2,F,Study Phase,100,Recall1,2556,USM
w952976AJH,red,red,1,1,4,JOL,cherry,Study2,F,Study Phase,95,Recall1,1904,USM
10068469SJ,cold,cold,1,1,4,JOL,chill,Study2,F,Study Phase,100,Recall1,2249,USM
10113930,cold,cold,1,1,4,JOL,chill,Study2,F,Study Phase,90,Recall1,2517,USM
10143313SR,cold,cold,1,1,4,JOL,chill,Study2,F,Study Phase,100,Recall1,2059,USM
W_10132867_LAA,,cold,0,0,4,JOL,chill,Study2,F,Study Phase,89,Recall1,994,USM
w10048508_zh,cold,cold,1,1,4,JOL,chill,Study2,F,Study Phase,1,Recall1,1676,USM
w10105143_saa,cold,cold,1,1,4,JOL,chill,Study2,F,Study Phase,60,Recall1,1401,USM
w10127480_acd,cold,cold,1,1,4,JOL,chill,Study2,F,Study Phase,100,Recall1,2422,USM
w10128549,cool,cold,0.75,1,4,JOL,chill,Study2,F,Study Phase,89,Recall1,4498,USM
w10128714_RCH,spring,cold,0,0,4,JOL,chill,Study2,F,Study Phase,90,Recall1,6120,USM
w10132325DA,cold,cold,1,1,4,JOL,chill,Study2,F,Study Phase,45,Recall1,4833,USM
w10137783_ppl,cold,cold,1,1,4,JOL,chill,Study2,F,Study Phase,90,Recall1,2046,USM
w10141933,snow,cold,0.25,0,4,JOL,chill,Study2,F,Study Phase,100,Recall1,2804,USM
w10143036_tke,cold,cold,1,1,4,JOL,chill,Study2,F,Study Phase,90,Recall1,11575,USM
w10147078_err,cold,cold,1,1,4,JOL,chill,Study2,F,Study Phase,50,Recall1,3682,USM
w10168870_ams,cold,cold,1,1,4,JOL,chill,Study2,F,Study Phase,100,Recall1,3207,USM
w952976AJH,cold,cold,1,1,4,JOL,chill,Study2,F,Study Phase,100,Recall1,12511,USM
10068469SJ,,hammer,0,0,4,JOL,chisel,Study2,F,Study Phase,0,Recall1,457,USM
10113930,chop,hammer,0.166666667,0,4,JOL,chisel,Study2,F,Study Phase,24,Recall1,3239,USM
10143313SR,,hammer,0,0,4,JOL,chisel,Study2,F,Study Phase,33,Recall1,2452,USM
W_10132867_LAA,,hammer,0,0,4,JOL,chisel,Study2,F,Study Phase,89,Recall1,1194,USM
w10048508_zh,wood,hammer,0,0,4,JOL,chisel,Study2,F,Study Phase,0,Recall1,6182,USM
w10105143_saa,hammer,hammer,1,1,4,JOL,chisel,Study2,F,Study Phase,70,Recall1,1804,USM
w10127480_acd,tool,hammer,0,0,4,JOL,chisel,Study2,F,Study Phase,30,Recall1,5176,USM
w10128549,chip,hammer,0.166666667,0,4,JOL,chisel,Study2,F,Study Phase,78,Recall1,4852,USM
w10128714_RCH,,hammer,0,0,4,JOL,chisel,Study2,F,Study Phase,90,Recall1,1421,USM
w10132325DA,hammer,hammer,1,1,4,JOL,chisel,Study2,F,Study Phase,40,Recall1,3067,USM
w10137783_ppl,hammer,hammer,1,1,4,JOL,chisel,Study2,F,Study Phase,60,Recall1,3190,USM
w10141933,hammer,hammer,1,1,4,JOL,chisel,Study2,F,Study Phase,0,Recall1,4656,USM
w10143036_tke,food,hammer,0,0,4,JOL,chisel,Study2,F,Study Phase,0,Recall1,4787,USM
w10147078_err,hammer,hammer,1,1,4,JOL,chisel,Study2,F,Study Phase,100,Recall1,4545,USM
w10168870_ams,sharp ,hammer,0.5,0,4,JOL,chisel,Study2,F,Study Phase,75,Recall1,4093,USM
w952976AJH,hammer,hammer,1,1,4,JOL,chisel,Study2,F,Study Phase,75,Recall1,2061,USM
10068469SJ,,cut,0,0,4,JOL,chop,Study2,F,Study Phase,100,Recall1,1185,USM
10113930,snap,cut,0,0,4,JOL,chop,Study2,F,Study Phase,80,Recall1,12638,USM
10143313SR,cut,cut,1,1,4,JOL,chop,Study2,F,Study Phase,100,Recall1,4732,USM
W_10132867_LAA,down,cut,0,0,4,JOL,chop,Study2,F,Study Phase,89,Recall1,2288,USM
w10048508_zh,cut ,cut,0.75,1,4,JOL,chop,Study2,F,Study Phase,2,Recall1,1674,USM
w10105143_saa,cut,cut,1,1,4,JOL,chop,Study2,F,Study Phase,60,Recall1,1907,USM
w10127480_acd,cut,cut,1,1,4,JOL,chop,Study2,F,Study Phase,50,Recall1,3263,USM
w10128549,,cut,0,0,4,JOL,chop,Study2,F,Study Phase,99,Recall1,6838,USM
w10128714_RCH,,cut,0,0,4,JOL,chop,Study2,F,Study Phase,90,Recall1,1758,USM
w10132325DA,cut,cut,1,1,4,JOL,chop,Study2,F,Study Phase,50,Recall1,3673,USM
w10137783_ppl,cut,cut,1,1,4,JOL,chop,Study2,F,Study Phase,80,Recall1,2556,USM
w10141933,cut,cut,1,1,4,JOL,chop,Study2,F,Study Phase,85,Recall1,2059,USM
w10143036_tke,break,cut,0,0,4,JOL,chop,Study2,F,Study Phase,90,Recall1,6061,USM
w10147078_err,cut,cut,1,1,4,JOL,chop,Study2,F,Study Phase,100,Recall1,8496,USM
w10168870_ams,cut,cut,1,1,4,JOL,chop,Study2,F,Study Phase,100,Recall1,2725,USM
w952976AJH,saw,cut,0,0,4,JOL,chop,Study2,F,Study Phase,100,Recall1,2210,USM
10068469SJ,,business,0,0,4,JOL,death,Study2,U,Study Phase,0,Recall1,1094,USM
10113930,life,business,0.25,0,4,JOL,death,Study2,U,Study Phase,9,Recall1,3566,USM
10143313SR,,business,0,0,4,JOL,death,Study2,U,Study Phase,66,Recall1,8645,USM
W_10132867_LAA,alive,business,0.25,0,4,JOL,death,Study2,U,Study Phase,89,Recall1,2758,USM
w10048508_zh,life,business,0.25,0,4,JOL,death,Study2,U,Study Phase,1,Recall1,5875,USM
w10105143_saa,business,business,1,1,4,JOL,death,Study2,U,Study Phase,80,Recall1,2686,USM
w10127480_acd,business,business,1,1,4,JOL,death,Study2,U,Study Phase,0,Recall1,4262,USM
w10128549,,business,0,0,4,JOL,death,Study2,U,Study Phase,32,Recall1,6029,USM
w10128714_RCH,,business,0,0,4,JOL,death,Study2,U,Study Phase,60,Recall1,1669,USM
w10132325DA,business,business,1,1,4,JOL,death,Study2,U,Study Phase,0,Recall1,3717,USM
w10137783_ppl,business,business,1,1,4,JOL,death,Study2,U,Study Phase,40,Recall1,2637,USM
w10141933,gone,business,0.25,0,4,JOL,death,Study2,U,Study Phase,10,Recall1,3787,USM
w10143036_tke,business,business,1,1,4,JOL,death,Study2,U,Study Phase,0,Recall1,7926,USM
w10147078_err,business ,business,0.888888889,1,4,JOL,death,Study2,U,Study Phase,10,Recall1,4526,USM
w10168870_ams,alive,business,0.25,0,4,JOL,death,Study2,U,Study Phase,0,Recall1,5214,USM
w952976AJH,birth,business,0.25,0,4,JOL,death,Study2,U,Study Phase,100,Recall1,4496,USM
10068469SJ,,sack,0,0,4,JOL,dietary,Study2,U,Study Phase,0,Recall1,1082,USM
10113930,food,sack,0,0,4,JOL,dietary,Study2,U,Study Phase,23,Recall1,5793,USM
10143313SR,,sack,0,0,4,JOL,dietary,Study2,U,Study Phase,10,Recall1,4070,USM
W_10132867_LAA,food,sack,0,0,4,JOL,dietary,Study2,U,Study Phase,89,Recall1,5247,USM
w10048508_zh,food,sack,0,0,4,JOL,dietary,Study2,U,Study Phase,1,Recall1,4368,USM
w10105143_saa,sack,sack,1,1,4,JOL,dietary,Study2,U,Study Phase,40,Recall1,2134,USM
w10127480_acd,,sack,0,0,4,JOL,dietary,Study2,U,Study Phase,0,Recall1,989,USM
w10128549,food,sack,0,0,4,JOL,dietary,Study2,U,Study Phase,17,Recall1,4668,USM
w10128714_RCH,,sack,0,0,4,JOL,dietary,Study2,U,Study Phase,10,Recall1,1152,USM
w10132325DA,sack,sack,1,1,4,JOL,dietary,Study2,U,Study Phase,0,Recall1,3994,USM
w10137783_ppl,,sack,0,0,4,JOL,dietary,Study2,U,Study Phase,20,Recall1,2445,USM
w10141933,food,sack,0,0,4,JOL,dietary,Study2,U,Study Phase,0,Recall1,3588,USM
w10143036_tke,sack,sack,1,1,4,JOL,dietary,Study2,U,Study Phase,0,Recall1,11305,USM
w10147078_err,,sack,0,0,4,JOL,dietary,Study2,U,Study Phase,0,Recall1,4383,USM
w10168870_ams,red,sack,0,0,4,JOL,dietary,Study2,U,Study Phase,0,Recall1,4653,USM
w952976AJH,cow,sack,0.25,0,4,JOL,dietary,Study2,U,Study Phase,85,Recall1,5834,USM
10068469SJ,paper,paper,1,1,4,JOL,document,Study2,F,Study Phase,100,Recall1,2303,USM
10113930,paper,paper,1,1,4,JOL,document,Study2,F,Study Phase,90,Recall1,3767,USM
10143313SR,,paper,0,0,4,JOL,document,Study2,F,Study Phase,100,Recall1,1514,USM
W_10132867_LAA,paper,paper,1,1,4,JOL,document,Study2,F,Study Phase,89,Recall1,3617,USM
w10048508_zh,paper,paper,1,1,4,JOL,document,Study2,F,Study Phase,20,Recall1,2570,USM
w10105143_saa,paper,paper,1,1,4,JOL,document,Study2,F,Study Phase,60,Recall1,1460,USM
w10127480_acd,paper,paper,1,1,4,JOL,document,Study2,F,Study Phase,50,Recall1,2809,USM
w10128549,paper,paper,1,1,4,JOL,document,Study2,F,Study Phase,87,Recall1,4094,USM
w10128714_RCH,paper,paper,1,1,4,JOL,document,Study2,F,Study Phase,90,Recall1,4262,USM
w10132325DA,paper,paper,1,1,4,JOL,document,Study2,F,Study Phase,65,Recall1,1962,USM
w10137783_ppl,paper,paper,1,1,4,JOL,document,Study2,F,Study Phase,60,Recall1,2684,USM
w10141933,paper,paper,1,1,4,JOL,document,Study2,F,Study Phase,95,Recall1,2370,USM
w10143036_tke,paper,paper,1,1,4,JOL,document,Study2,F,Study Phase,60,Recall1,3271,USM
w10147078_err,paper,paper,1,1,4,JOL,document,Study2,F,Study Phase,100,Recall1,7613,USM
w10168870_ams,paper,paper,1,1,4,JOL,document,Study2,F,Study Phase,90,Recall1,3317,USM
w952976AJH,paper,paper,1,1,4,JOL,document,Study2,F,Study Phase,100,Recall1,1726,USM
10068469SJ,small,smell,0.8,1,4,JOL,eyes,Study2,M,Study Phase,100,Recall1,3778,USM
10113930,mouth,smell,0.2,0,4,JOL,eyes,Study2,M,Study Phase,2,Recall1,3670,USM
10143313SR,,smell,0,0,4,JOL,eyes,Study2,M,Study Phase,50,Recall1,1316,USM
W_10132867_LAA,,smell,0,0,4,JOL,eyes,Study2,M,Study Phase,78,Recall1,744,USM
w10048508_zh,head,smell,0.2,0,4,JOL,eyes,Study2,M,Study Phase,0,Recall1,4292,USM
w10105143_saa,smell,smell,1,1,4,JOL,eyes,Study2,M,Study Phase,30,Recall1,2539,USM
w10127480_acd,smell,smell,1,1,4,JOL,eyes,Study2,M,Study Phase,75,Recall1,3613,USM
w10128549,nose,smell,0.4,0,4,JOL,eyes,Study2,M,Study Phase,14,Recall1,11428,USM
w10128714_RCH,,smell,0,0,4,JOL,eyes,Study2,M,Study Phase,80,Recall1,1266,USM
w10132325DA,hear,smell,0.2,0,4,JOL,eyes,Study2,M,Study Phase,20,Recall1,8533,USM
w10137783_ppl,smell,smell,1,1,4,JOL,eyes,Study2,M,Study Phase,50,Recall1,2546,USM
w10141933,sight,smell,0.2,0,4,JOL,eyes,Study2,M,Study Phase,0,Recall1,7209,USM
w10143036_tke,smell,smell,1,1,4,JOL,eyes,Study2,M,Study Phase,0,Recall1,3512,USM
w10147078_err,smell,smell,1,1,4,JOL,eyes,Study2,M,Study Phase,20,Recall1,7656,USM
w10168870_ams,blue,smell,0.4,0,4,JOL,eyes,Study2,M,Study Phase,10,Recall1,3834,USM
w952976AJH,see,smell,0.4,0,4,JOL,eyes,Study2,M,Study Phase,100,Recall1,2816,USM
10068469SJ,,fight,0,0,4,JOL,feud,Study2,F,Study Phase,0,Recall1,816,USM
10113930,fight,fight,1,1,4,JOL,feud,Study2,F,Study Phase,67,Recall1,4001,USM
10143313SR,fight,fight,1,1,4,JOL,feud,Study2,F,Study Phase,98,Recall1,2968,USM
W_10132867_LAA,,fight,0,0,4,JOL,feud,Study2,F,Study Phase,78,Recall1,1055,USM
w10048508_zh,family,fight,0.333333333,0,4,JOL,feud,Study2,F,Study Phase,1,Recall1,5152,USM
w10105143_saa,fight,fight,1,1,4,JOL,feud,Study2,F,Study Phase,50,Recall1,1913,USM
w10127480_acd,fight,fight,1,1,4,JOL,feud,Study2,F,Study Phase,60,Recall1,3125,USM
w10128549,,fight,0,0,4,JOL,feud,Study2,F,Study Phase,78,Recall1,8482,USM
w10128714_RCH,fight,fight,1,1,4,JOL,feud,Study2,F,Study Phase,50,Recall1,3344,USM
w10132325DA,fight,fight,1,1,4,JOL,feud,Study2,F,Study Phase,50,Recall1,2960,USM
w10137783_ppl,fight,fight,1,1,4,JOL,feud,Study2,F,Study Phase,60,Recall1,2738,USM
w10141933,fight,fight,1,1,4,JOL,feud,Study2,F,Study Phase,100,Recall1,2432,USM
w10143036_tke,fight,fight,1,1,4,JOL,feud,Study2,F,Study Phase,70,Recall1,3791,USM
w10147078_err,fight,fight,1,1,4,JOL,feud,Study2,F,Study Phase,100,Recall1,3444,USM
w10168870_ams,idk,fight,0.2,0,4,JOL,feud,Study2,F,Study Phase,10,Recall1,2766,USM
w952976AJH,fight,fight,1,1,4,JOL,feud,Study2,F,Study Phase,100,Recall1,2037,USM
10068469SJ,,thigh,0,0,4,JOL,grill,Study2,M,Study Phase,0,Recall1,1465,USM
10113930,meat,thigh,0.2,0,4,JOL,grill,Study2,M,Study Phase,9,Recall1,6081,USM
10143313SR,oven,thigh,0,0,4,JOL,grill,Study2,M,Study Phase,50,Recall1,4962,USM
W_10132867_LAA,hotdog,thigh,0.5,0,4,JOL,grill,Study2,M,Study Phase,89,Recall1,3013,USM
w10048508_zh,thigh,thigh,1,1,4,JOL,grill,Study2,M,Study Phase,1,Recall1,5218,USM
w10105143_saa,thigh,thigh,1,1,4,JOL,grill,Study2,M,Study Phase,70,Recall1,5659,USM
w10127480_acd,,thigh,0,0,4,JOL,grill,Study2,M,Study Phase,0,Recall1,4114,USM
w10128549,cook,thigh,0,0,4,JOL,grill,Study2,M,Study Phase,56,Recall1,5258,USM
w10128714_RCH,,thigh,0,0,4,JOL,grill,Study2,M,Study Phase,10,Recall1,1495,USM
w10132325DA,thigh,thigh,1,1,4,JOL,grill,Study2,M,Study Phase,50,Recall1,2005,USM
w10137783_ppl,,thigh,0,0,4,JOL,grill,Study2,M,Study Phase,20,Recall1,1460,USM
w10141933,burger,thigh,0.166666667,0,4,JOL,grill,Study2,M,Study Phase,0,Recall1,3557,USM
w10143036_tke,chicken,thigh,0.285714286,0,4,JOL,grill,Study2,M,Study Phase,10,Recall1,4979,USM
w10147078_err,thigh,thigh,1,1,4,JOL,grill,Study2,M,Study Phase,50,Recall1,4294,USM
w10168870_ams,hot,thigh,0.4,0,4,JOL,grill,Study2,M,Study Phase,0,Recall1,2579,USM
w952976AJH,cook,thigh,0,0,4,JOL,grill,Study2,M,Study Phase,50,Recall1,5281,USM
10068469SJ,,car,0,0,4,JOL,happy,Study2,U,Study Phase,10,Recall1,854,USM
10113930,home,car,0,0,4,JOL,happy,Study2,U,Study Phase,21,Recall1,5266,USM
10143313SR,car,car,1,1,4,JOL,happy,Study2,U,Study Phase,20,Recall1,2866,USM
W_10132867_LAA,,car,0,0,4,JOL,happy,Study2,U,Study Phase,89,Recall1,1027,USM
w10048508_zh,sad,car,0.333333333,0,4,JOL,happy,Study2,U,Study Phase,12,Recall1,1952,USM
w10105143_saa,car,car,1,1,4,JOL,happy,Study2,U,Study Phase,40,Recall1,1568,USM
w10127480_acd,,car,0,0,4,JOL,happy,Study2,U,Study Phase,0,Recall1,1434,USM
w10128549,,car,0,0,4,JOL,happy,Study2,U,Study Phase,13,Recall1,2756,USM
w10128714_RCH,sad,car,0.333333333,0,4,JOL,happy,Study2,U,Study Phase,10,Recall1,1985,USM
w10132325DA,,car,0,0,4,JOL,happy,Study2,U,Study Phase,30,Recall1,1591,USM
w10137783_ppl,car,car,1,1,4,JOL,happy,Study2,U,Study Phase,20,Recall1,3526,USM
w10141933,sad,car,0.333333333,0,4,JOL,happy,Study2,U,Study Phase,0,Recall1,2007,USM
w10143036_tke,car,car,1,1,4,JOL,happy,Study2,U,Study Phase,0,Recall1,3989,USM
w10147078_err,car,car,1,1,4,JOL,happy,Study2,U,Study Phase,20,Recall1,3108,USM
w10168870_ams,sad,car,0.333333333,0,4,JOL,happy,Study2,U,Study Phase,0,Recall1,3023,USM
w952976AJH,sad,car,0.333333333,0,4,JOL,happy,Study2,U,Study Phase,95,Recall1,1960,USM
10068469SJ,,feather,0,0,4,JOL,heavy,Study2,M,Study Phase,NA,Recall1,813,USM
10113930,,feather,0,0,4,JOL,heavy,Study2,M,Study Phase,1,Recall1,5978,USM
10143313SR,light,feather,0.285714286,0,4,JOL,heavy,Study2,M,Study Phase,66,Recall1,2021,USM
W_10132867_LAA,,feather,0,0,4,JOL,heavy,Study2,M,Study Phase,88,Recall1,755,USM
w10048508_zh,strong,feather,0.285714286,0,4,JOL,heavy,Study2,M,Study Phase,0,Recall1,2657,USM
w10105143_saa,feather,feather,1,1,4,JOL,heavy,Study2,M,Study Phase,40,Recall1,3799,USM
w10127480_acd,,feather,0,0,4,JOL,heavy,Study2,M,Study Phase,20,Recall1,1418,USM
w10128549,,feather,0,0,4,JOL,heavy,Study2,M,Study Phase,65,Recall1,6337,USM
w10128714_RCH,feather,feather,1,1,4,JOL,heavy,Study2,M,Study Phase,10,Recall1,3550,USM
w10132325DA,feather,feather,1,1,4,JOL,heavy,Study2,M,Study Phase,45,Recall1,4605,USM
w10137783_ppl,,feather,0,0,4,JOL,heavy,Study2,M,Study Phase,10,Recall1,1269,USM
w10141933,light,feather,0.285714286,0,4,JOL,heavy,Study2,M,Study Phase,10,Recall1,7790,USM
w10143036_tke,feather,feather,1,1,4,JOL,heavy,Study2,M,Study Phase,0,Recall1,4661,USM
w10147078_err,feather,feather,1,1,4,JOL,heavy,Study2,M,Study Phase,50,Recall1,3842,USM
w10168870_ams,weight,feather,0.428571429,0,4,JOL,heavy,Study2,M,Study Phase,70,Recall1,3095,USM
w952976AJH,light,feather,0.285714286,0,4,JOL,heavy,Study2,M,Study Phase,80,Recall1,2337,USM
10068469SJ,,cow,0,0,4,JOL,herd,Study2,F,Study Phase,100,Recall1,570,USM
10113930,cow,cow,1,1,4,JOL,herd,Study2,F,Study Phase,100,Recall1,2499,USM
